StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attn_1,attn_2,attn_3,attn_4,attn_5,attn_6,attn_7,attn_8,attn_9,attn_10,attn_11,attn_12,attn_13,attn_14,attn_15,attn_16,attn_17,attn_18,attn_19,attn_20,attn_21,quiz1,sa_att,stem_att,isis_att,blm_att,sincerity1,persuade1,learn1,open1,future_work1,sincerity2,persuade2,learn2,open2,future_work2,gender,gender_4_TEXT,age,political,blm_pos,sa_pos,isis_pos,stem_pos,responseTextID1,issue,issuetext,seedtext,message1,responseTextID2,message2,Text1_DVs_DO_future_work1,Text1_DVs_DO_sincerity1,Text1_DVs_DO_persuade1,Text1_DVs_DO_open1,Text1_DVs_DO_Q143,Text1_DVs_DO_Q144,Text1_DVs_DO_Q145,Text1_DVs_DO_learn1,Text2_DVs_DO_Q404,Text2_DVs_DO_Q405,Text2_DVs_DO_open2,Text2_DVs_DO_Q406,Text2_DVs_DO_future_work2,Text2_DVs_DO_sincerity2,Text2_DVs_DO_learn2,Text2_DVs_DO_persuade2
27/11/2022 18:28,27/11/2022 18:33,0,104.49.245.34,100,276,1,27/11/2022 18:33,R_2zdOBtNylnIHXRS,NA,NA,NA,NA,38.22,-85.6942,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,1,7,1,1,6,5,5,5,1,1,1,5,5,1,NA,36,1,1,7,7,1,R_22KvmyzpIEVia86_2,isis,"The United States should invest greater economic, military, and human resources in fighting the spread of ISIS and similar organizations around the world.","ISIS and other terrorist organizations can be extremely dangerous- they threaten democratic values and the safety of our country. Because of this, the US should make sure that there is enough resources going to combat this dangerous organization. Without putting in resources to combat ISIS and similar organizations, US citizens could be at risk. It is important that the government helps protect its' citizens against the agenda of ISIS. It is important that the government is paying attention to what is happening so that they can help its citizens. Otherwise, democracy and the safety of citizens in the US would be at stake.","You say that the safety of democracy is at stake, but you're not giving any concrete info as to why. Is ISIS a real threat to us? Why should we get involved? You'll need to give me more facts to get me to agree with you. I recommend improving your argument with impactful statistics in order to make it more appealing.",R_1laUWNx52gPnh1F_1,What about the homeless? What about starving children? What about our veterans? We spend more on things like this than we do taking care of our own.,6,5,4,8,1,2,3,7,1,2,7,3,8,5,4,6
27/11/2022 18:29,27/11/2022 18:34,0,98.29.169.88,100,293,1,27/11/2022 18:34,R_ROIdWYhSq70tBdf,NA,NA,NA,NA,38.0858,-85.651,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,7,4,1,4,1,4,3,2,5,3,5,5,3,2,NA,25,1,1,7,4,7,R_1l3ieV68bYGVVSz_2,stem,"In order to increase the representation of women in math, sciences and engineering, female graduates with relevant degrees should be given priority in hiring decisions over men.","Women have been historically underrepresented in the fields of math, science and engineering. For a good part of the 20th century, women weren't admitted into advanced University programs in these disciplines. The only way to correct this under- representation is to give priority to qualified women in hiring decisions. This presupposes that male and female candidates are equally qualified. There may be political discussion about unfair affirmative action, but there is no other viable way to correct the historical imbalance.",There is no evidence that the imbalance needs to be corrected. No candidate should be overlooked because of their gender. Only the top qualified people of either gender should be accepted.,R_UnGIW7CxslE4mg9_1,"I agree to a point - women have been historically disadvantaged in the field of math, science, and engineering. However, history is exactly that - in the past. Women no longer have to put up with job discrimination. Giving women first dibs at a job, so to speak, is like repeating history, this time by putting qualified men at a disadvantage.",5,4,6,7,1,2,3,8,1,2,6,3,8,4,5,7
27/11/2022 18:18,27/11/2022 18:34,0,172.58.227.25,100,981,1,27/11/2022 18:34,R_1KxsqMOWdUWWzrl,NA,NA,NA,NA,40.7465,-73.909,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,6,3,7,7,6,6,7,3,4,7,3,3,1,1,2,NA,69,7,7,6,7,3,R_1PTaQo4x9Oqs6iR_1,blm,The public reaction to recent confrontations between police and minority crime suspects has been overblown.,"Yes it has been overblown.  The media has portrayed these incidents to be much more common than they actually are, which has fueled the public reaction to be greater than necessary.  The public reaction has largely overlooked the fact that the majority of these incidents have been started with a suspect resisting a lawful arrest.  It has focused almost exclusively on the officer's actions and ignored the fact that nothing detrimental would have occurred had the suspect complied with the officer's orders.  There has also been rioting and destruction by some in the public that has not accomplished anything positive.  Another overreaction is in the public's call for an immediate termination or filing of criminal charges against an officer when there has not been adequate time to conduct a thorough investigation of the officer's actions.","The organizations who tract numbers of such incidents clearly indicate that minorities are targeted more often than white people. A white person would not have been put into this situation in the first place and so it is important that we look at policies that target minorities. The rioting that resulted from the high profile cases was not helpful, but it did focus attention on the problems. I am all for a thorough investigation in each case before disciplinary action is taken. The body cams are quite helpful in this regard because we can see and hear what actually happened.",R_2s7nH81NiwuWzi1_2,"Most of your claims are incorrect. The reason they are reported on more is that the severity of the reaction that minorities get by police is much worse compared to, particularly, white individuals (at least in the USA). It is easy to call someone 'resisting arrest' when the officer is almost entirely at fault for even trying to arrest someone when they wouldn't arrest them were they any other person. Claiming that they are often just resisting arrest is a claim that is entirely made up to begin with. Even if they are all resisting arrest, in no situation should an officer kill someone over that, assuming they are not in immediate danger.     Riots are entirely unrelated to this question, and riots are mostly instigated from peaceful demonstrations by false flag and black bloc incidents. If all anyone ever sees after a protest is the violence, who do you blame? Despite our police, military, and three letter agencies having a literal 200 year history of instigating and blaming minorities, political enemies, and the working class, we still for some reason want to excuse them, which is absurd. They are not your friend, and the moment you are on the wrong side, it is your life up for grabs.",8,6,5,4,1,2,3,7,1,2,6,3,7,4,8,5
27/11/2022 18:30,27/11/2022 18:35,0,108.83.81.2,100,251,1,27/11/2022 18:35,R_dmtHk3qMfI41YFH,NA,NA,NA,NA,25.8959,-80.309,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,4,5,4,7,7,5,5,5,7,7,6,6,6,1,NA,34,3,4,5,5,4,R_307EUfXrupwxWkU_2,isis,"The United States should invest greater economic, military, and human resources in fighting the spread of ISIS and similar organizations around the world.",The USA should invest more resources to combatting the spread of ISIS and other similar organizations throughout the world. ISIS is a terrorist organization and promotes violence amongst innocents. They have been known to brutally slaughter men women and Children. The US are the ones with the ability to stop them. This is because of their great power. The US needs to do this. ISIS cannot spread further and further.,"I understand your point, but I will pose you two questions: Why should the USA have to invest more resources to stop ISIS? Why are we always responsible for the well-being of the entire world, when we are only demonized and made fun of in return? These are important questions that are consistently overlooked in these types of topics. Such things as ISIS do not currently pose a direct threat to us, nor is it our duty to protect the weak. The federal government should be prioritizing the needs of its OWN citizens. By constantly funneling money to other countries, we are taking money that could be used instead to improve the lives of the people in our country. Other countries' threats are not our issue; we need to focus on our own threats.",R_01j11T0rPy2dhTP_2,"I would have to disagree. While terrorist organizations such as Isis are a problem, the USA has more important issues that should be focused on. The USA should focus on combating crime here at home. The USA should focus on the problem with homelessness that is going on right now. The USA should focus on the fact that it is becoming increasingly difficult for the average American citizen to make ends meet. Money should be allocated to deal with those issues.",4,7,6,8,1,2,3,5,1,2,4,3,5,6,8,7
27/11/2022 18:32,27/11/2022 18:35,0,75.162.152.141,100,192,1,27/11/2022 18:35,R_NY1oVaBR6ePcqRP,NA,NA,NA,NA,41.6244,-93.6694,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,3,2,1,3,1,4,3,3,7,3,5,5,5,2,NA,24,1,1,7,2,3,R_OHxtrBJKHd8lYeR_2,isis,"The United States should invest greater economic, military, and human resources in fighting the spread of ISIS and similar organizations around the world.","I feel the United States should not invest more resources fighting the spread against ISIS. We could direct the funds to develop/improve other government departments. Others nations and organizations are working more closely to reduce the spread of ISIS and we have the potential to step on their plan. More military members could be used more appropriately elsewhere. The US could shift their focus on more troubling issues at hand (unemployment, our economy and the current pandemic).","I get what your saying. But if we allocate our focus onto something else, that you say is more important whos to say they wont regroup and surprise us with another attack that could have been prevented if we didnt shift our focus. Your point is purley opinion based.",R_2wAk7xNndt8IQfm_2,"I understand your point of view. I believe that with a strong military, will we be prepared for unexpected conflict. I would rather be prepared and ready for the unknown. The idea of being unprotected and vulnerable scares me.",6,7,8,4,1,2,3,5,1,2,7,3,5,8,4,6
27/11/2022 18:35,27/11/2022 18:35,0,172.58.121.45,100,25,1,27/11/2022 18:35,R_22sulXJ1Vs25gVv,NA,NA,NA,NA,40.081,-82.9383,anonymous,EN,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/11/2022 18:26,27/11/2022 18:37,0,69.128.160.121,100,656,1,27/11/2022 18:37,R_1GUiBEyfUW9AcPy,NA,NA,NA,NA,42.9958,-89.5499,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,4,5,2,1,3,3,2,2,2,3,3,2,1,NA,27,5,5,2,4,1,R_WwU9eW0UTJbS6lP_1,sa,"When a sexual assault accusation is made on a college campus, the alleged perpetrator should be immediately removed from campus to protect the well-being of the victim.","Of course a sexual assault allegation is a serious matter and should be treated as such. A victim should have the right to be believed in their accusation, however one of the major tenets of our judicial system and our society even is the right of the accused to be considered innocent until proven guilty. It is this basic right, enshrined in our constitution that protects citizens from unjust, vengeful or malicious persecution. I would be fine with a victim having extra physical or restraining order protection if deemed necessary, but the rights of the accused are just as important as those of the accuser. There may be limited circumstances where an accused person may need to be barred from campus or otherwise restrained, such as previous violent convictions or documented behavior.","I agree to an extent. Everyone is innocent until proven guilty. However what if the accuser assaults or harms another victim during this whole process? I'm not sure to the extent that the perpetrator should be ""removed."" I don't know if he should necessarily be removed from the college, but perhaps be in some type of isolation for the meantime to keep others safe. It is a difficult issue.",R_2tyEYgos97EOgEk_2,"I acknowledge that the accused has rights as well. They should have the opportunity to share their side and prove their innocence. I just feel that removing them temporarily from campus until an investigation has been completed is in everyone's, including their, best interest.",7,6,4,5,1,2,3,8,1,2,8,3,6,5,7,4
27/11/2022 18:32,27/11/2022 18:37,0,136.50.11.59,100,303,1,27/11/2022 18:37,R_3lRNkuOstzGaRJo,NA,NA,NA,NA,29.5,-98.6744,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,4,5,5,3,5,5,4,6,5,5,5,5,1,NA,45,4,5,3,4,3,R_3gZoGxSVvKLKNUh_1,sa,"When a sexual assault accusation is made on a college campus, the alleged perpetrator should be immediately removed from campus to protect the well-being of the victim.","The alleged perpetrator should be given due process and a fair trial before anything is done. Assuming guilt before a fair process is the right way. If someone accused me of a crime its my right to be able to defend myself, especially if I did not the crime. If I was assumed guilty before I had the chance, that would be a double crime. Due process needs to be the priority in cases of sexual assault and accusations. Women are not to be believed simply because they are women. Men lie, women lie, everybody is capable of lying.  This idea that women are not capable of lying is a made up idea and if anybody has ever known any women they fully know that women and men are both capable of lying. doesn't matter what gender you are. all people are capable of lies.","There is some absolute truth to this statement. Obviously, all people are capable of lying for any proper misconstrue. And the supposed perpetrator should have the given right to defend themselves even if further proven that they didn't commit said crime.",R_1DzP9sFnutS3km0_1,"I do get that a trial hasn't happened, but you are not thinking about the potential victim in this situation at all. I can't imagine being assaulted and having to see the person that assaulted me walking around. I would also be afraid that they might try to hurt me or intimidate me into changing my mind. Also in these situations, women are rarely believed in the first place which is why a lot of women keep their assaults quiet. Not to mention it's possible that they find another victim while a potential trial happens. I also think it's wrong to bring up women lying when not all assault victims are female. In general, I think removing the alleged assaulter from campus while this is going on is best for everyone.",8,7,5,6,1,2,3,4,1,2,7,3,8,4,6,5
27/11/2022 18:32,27/11/2022 18:37,0,73.176.101.54,100,309,1,27/11/2022 18:37,R_1mKShtgPmLS4itG,NA,NA,NA,NA,39.8616,-88.9355,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,6,6,2,1,6,7,5,6,6,6,4,5,4,6,1,NA,48,1,1,6,2,6,R_2dms3A8lWz02OTT_2,stem,"In order to increase the representation of women in math, sciences and engineering, female graduates with relevant degrees should be given priority in hiring decisions over men.","I work in a healthcare field currently, working with mostly women. Men doing my same role and duties are sometimes mistaken to be physicians merely because they are men. In order to change this viewpoint, we need to see women in these roles as they are just as qualified and dedicated to this type of work. It is not just about stigma of men versus women. It is about empowering women in STEM fields. They are not recognized and should be built up in these fields.","I can understand the concern to have women hired in the STEM field so as to balance out the inequality. However, equal opportunities should be given to both men and women if the fields of STEM.  Whoever is the best qualified should be the one who is hired and not just because of gender.  Trying to balance equalities only leads to less qualified people being hired and thus leads us to inferior outputs.",R_3Hq6QHN8XljfSYc_1,"While I agree it is important to encourage women to pursue whatever field of study and profession they like, I don't believe women should be given priority while being hired solely because they are women. This could lead to people questioning their ability because it brings up the idea they were hired just because they are a woman instead of having the best qualifications and experience.  It is also not entirely possible to know if men were mistaken for physicians just because they were men unless it was explicitly noted. It could have just been an honest mistake.",6,7,8,4,1,2,3,5,1,2,4,3,8,7,6,5
27/11/2022 18:31,27/11/2022 18:37,0,35.132.105.193,100,405,1,27/11/2022 18:37,R_1GWeQ4M5llSVXTZ,NA,NA,NA,NA,37.7308,-120.9382,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,6,1,5,7,7,7,7,7,6,7,6,6,7,6,1,NA,51,4,7,6,5,1,R_3a3btXHXv5zXxRL_2,blm,The public reaction to recent confrontations between police and minority crime suspects has been overblown.,I believe that the media plays a major role in blowing these issues out of proportion.  It is easy to take isolated incidents and exploitt them to try and demonstrate profiling or misconduct.  I believe the public reaction is a residue of misinformation or ignorance.  Also- it largly depends on your point of view and your personal experience.,"I would agree with this point of view. The media is focuses on the negative stories and with that primary focus, this angers people in general. In order to ease some of the tension, the media should focus on all sides of police activity to show where the police do good things to present a well-balanced position on how the police not only do bad things but also brings good to society as well.",R_cOpc7OyS5w4hFVn_2,"Yes, I agree, the media does play a major role in portraying an incident.  And so, it's important to watch how different media choose to cover it.  Sensational tabloid style sources are reactionary whereas a real news style is investigative and thoughtful.  So, choosing what source we pay attention to is a factor in our understanding and awareness of what's happening.  Don't you think?",4,6,5,7,1,2,3,8,1,2,8,3,4,7,5,6
27/11/2022 18:33,27/11/2022 18:37,0,23.126.148.7,100,284,1,27/11/2022 18:37,R_1LUsVJ7YHRmS1UW,NA,NA,NA,NA,44.0304,-88.607,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,6,4,4,2,4,1,2,3,3,6,5,5,6,5,1,NA,31,4,2,6,4,4,R_1mC9SIUYt9YyTmP_1,blm,The public reaction to recent confrontations between police and minority crime suspects has been overblown.,"The public reaction has not been overblown, if anything it is severely muted.  Recent confrontations are simply making visible issues that have existed for a very long time. Lynchings and killings of minorities have happened throughout American history. However, now we have proof in real time through cell phone videos and Facebook Live. There are real issues between police and the communities they serve that are only being addressed because of the attention being paid through Black Lives Matter and other protests. This is how things improve, even if it is hard and difficult to discuss.","Quite honestly, white people cannot respond to this topic in an honest manner without the fear of losing their entire careers--or perhaps their entire lives--for simply voicing their opinions. While police brutality has existed, it is also true that enrollment on the police force is in decline because of BLM and other similar movements. We simply do not have the police forces to handle current crime levels. I won't say anything further because the militant left has hijacked the issue.",R_1jWoa086yOfVMWw_2,"I agree that we need to talk about the issues of racial injustice.  However, every time there is a confrontation between a black person and a white cop, everyone screams ""racism"" and ""hate crime"".  Nobody wants to investigate the specifics of each and every situation on its own merits.  In my opinion, we have to stop crying 'racism' every time a confrontation occurs.  It stirs up hatred between ethnic groups and makes it more difficult to work towards a common solution.  I feel there must be a different way to handle it.",5,7,8,4,1,2,3,6,1,2,5,3,4,6,8,7
27/11/2022 18:32,27/11/2022 18:38,0,107.5.139.0,100,346,1,27/11/2022 18:38,R_249WcQGETbm7SSd,NA,NA,NA,NA,42.558,-82.998,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,6,4,6,2,7,5,5,4,4,7,5,6,4,5,2,NA,31,4,2,6,6,4,R_21uo2TCD6M8CMK7_1,isis,"The United States should invest greater economic, military, and human resources in fighting the spread of ISIS and similar organizations around the world.","ISIS and other terrorist organizations can be extremely dangerous- they threaten democratic values and the safety of our country. Because of this, the US should make sure that there is enough resources going to combat this dangerous organization. Without putting in resources to combat ISIS and similar organizations, US citizens could be at risk. It is important that the government helps protect its' citizens against the agenda of ISIS. It is important that the government is paying attention to what is happening so that they can help its citizens. Otherwise, democracy and the safety of citizens in the US would be at stake.","While I agree that terrorist organizations may pose a threat to Americans and lowers the safety that its citizens feel, the US already does put so much money and resources into war. Allowing this department more resources would just increase the unnecessary deaths that year after year are caused by war.",R_xzjZ3LGFyTit1lf_2,"I agree that  ISIS is indeed a threat, and definitely one that needs to be handed. Although, there are a large number of pressing threats that currently exist in our country that need immediate attention. We need to really evaluate what is going in our society and be smart about how we allocate resources.",5,6,7,8,1,2,3,4,1,2,7,3,6,4,8,5
27/11/2022 18:25,27/11/2022 18:38,0,24.129.96.251,100,772,1,27/11/2022 18:38,R_2ZP9emvuLXVRcn0,NA,NA,NA,NA,30.3511,-81.506,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,4,6,3,3,3,1,7,5,4,7,4,1,NA,40,4,4,1,1,1,R_10HkcToZf1f6bCR_1,sa,"When a sexual assault accusation is made on a college campus, the alleged perpetrator should be immediately removed from campus to protect the well-being of the victim.","Having someone immediately removed from a campus just because someone made an accusation against them is a little ridiculous. This type of precedent sets up mainly male students but could also set up female students as well to be in a position where they are in constant fear. This fear would come from knowing that if they say the wrong thing or act the wrong way they could be taken off campus without proof. Now if there is immediate proof then I completely agree that they should be kicked out, however without a good amount of evidence to prove something happened then I think kicking the students off campus should wait.","I agree that there should be at least some evidence that the assault took place before the accused is removed from campus. However, in many cases of sexual assault, there is no evidence: no witnesses, no pictures, no audio or video recordings. Therefore, I am in favor of only temporarily removing them from campus while still allowing them to participate in classes remotely until they are found either guilty or not guilty.",R_3DcZPsYuHOIXJmC_1,"I totally agree with you. It is ridiculous to remove someone from campus because of an allegation. I'd like to think that at that age we are mature enough not to play games, but you will always have people who make false accusations just to try to get even with someone that hurt them. You simply cannot remove someone from campus until some research is done and you actually have proof of the crime",6,5,4,8,1,2,3,7,1,2,4,3,5,7,6,8
27/11/2022 18:33,27/11/2022 18:40,0,47.4.204.217,100,366,1,27/11/2022 18:40,R_3fZxm64fTHn0Fu3,NA,NA,NA,NA,33.9588,-83.4384,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,6,5,6,1,3,3,2,6,1,2,1,2,1,NA,27,4,5,2,6,1,R_O3gZSxVfkAicYIF_1,sa,"When a sexual assault accusation is made on a college campus, the alleged perpetrator should be immediately removed from campus to protect the well-being of the victim.","The process includes a thorough investigation before any kind of restraint or arrest of a person. This society's legal process has a basic tenet of innocent until [proven guilty. The college must treat everyone fairly and react strongly only when there is good cause to do so. To immediately act is to assume the accusation is true. The accuser could have a grudge against the accused and just made it up or maybe a past wrong by the accused against wasn't righted and the accuser did it out of spite. We need to be logical, not driven by emotions, gather evidence and listen to all sides, then decide on a course of action.","While it's imperative that the criminal process play out as designed by our legal system, I don't think that having someone accused of a serious crime be allowed to stay on campus would be the proper way to handle the situation. The person accused of rape would only upset the student body attempting to learn in a safe environment. Until a thorough investigation into the accusation, the person accused of rape should be suspending from campus.",R_2Bb2wcXJG73ZPYR_1,Study after study shows that accusers rarely make up assault allegations.  It just doesn’t happen very often.  I think accusers deserve the chance to not encounter the accused until the process is done.  While there is a slight possibility the accusations are false this is rarely the case.,6,4,5,7,1,2,3,8,1,2,5,3,4,6,7,8
27/11/2022 18:31,27/11/2022 18:40,0,173.20.201.185,100,506,1,27/11/2022 18:40,R_1CITE7FUxUaE2hr,NA,NA,NA,NA,37.1063,-93.7988,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,6,7,6,1,2,2,1,6,6,5,5,5,1,NA,54,6,7,1,6,1,R_3HXpKNNe0nqn6XA_1,sa,"When a sexual assault accusation is made on a college campus, the alleged perpetrator should be immediately removed from campus to protect the well-being of the victim.","Of course a sexual assault allegation is a serious matter and should be treated as such. A victim should have the right to be believed in their accusation, however one of the major tenets of our judicial system and our society even is the right of the accused to be considered innocent until proven guilty. It is this basic right, enshrined in our constitution that protects citizens from unjust, vengeful or malicious persecution. I would be fine with a victim having extra physical or restraining order protection if deemed necessary, but the rights of the accused are just as important as those of the accuser. There may be limited circumstances where an accused person may need to be barred from campus or otherwise restrained, such as previous violent convictions or documented behavior.","I believe that any student be it male or female that have made sexual advances toward the opposite sex should be banned from the campus until further investigation. When some one is accused of sexual assault or rape, it is automatically believed by the accuser.  It is your job to prove your innocence, but in the mean time your reputation is scarred for life.",R_2cbmh09ukThjabZ_2,"I completely agree with the fact you have stated above. Someone can not be removed from campus because they are accused of something. Like you said, innocent until proven guilty in America. Sometimes, we have to look at both parties in a debate to see the truth.",6,4,7,5,1,2,3,8,1,2,6,3,7,5,8,4
27/11/2022 18:28,27/11/2022 18:40,0,98.244.67.155,100,717,1,27/11/2022 18:40,R_1HpBl8bljOG8X93,NA,NA,NA,NA,37.5109,-77.6429,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,7,8,7,7,7,7,1,1,1,1,1,NA,26,1,1,1,1,1,R_1N9A1aHEYRIf2gD_2,sa,"When a sexual assault accusation is made on a college campus, the alleged perpetrator should be immediately removed from campus to protect the well-being of the victim.","Of course a sexual assault allegation is a serious matter and should be treated as such. A victim should have the right to be believed in their accusation, however one of the major tenets of our judicial system and our society even is the right of the accused to be considered innocent until proven guilty. It is this basic right, enshrined in our constitution that protects citizens from unjust, vengeful or malicious persecution. I would be fine with a victim having extra physical or restraining order protection if deemed necessary, but the rights of the accused are just as important as those of the accuser. There may be limited circumstances where an accused person may need to be barred from campus or otherwise restrained, such as previous violent convictions or documented behavior.","I completely agree with your statement. There have been instances where a victim of sexual assault has lied about a consensual encounter. Therefore in all cases, the accused should be suspected as being innocent until guilt has been proven. While the alleged victim should definitely be entitled to some form of protection, it would be reasonable for this accommodation, especially if the accused has a documented history of this type of behavior.",R_1GP9yq5ZELlY6m1_1,"I agree that everyone has the right of presumed innocence when convicted of crimes, even if those crimes are significant.  Protection of the victims is also of the utmost importance when handling a violent crime, especially from retribution and harassment by the perpetrator.  In the case of a college campus, where the victim's schedule keeps them in potential proximity to their attacker, there must be some protocol in place to allow them to continue their studies in safety.  Whether that is house arrest for the attacker, orders of protection, or another method is up for debate.",7,5,6,8,1,2,3,4,1,2,5,3,4,6,7,8
27/11/2022 18:30,27/11/2022 18:40,0,68.20.10.154,100,597,1,27/11/2022 18:40,R_12SH1ItEd1DX3vv,NA,NA,NA,NA,35.8047,-78.8881,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,5,5,4,1,3,6,3,7,6,5,2,5,2,NA,20,2,5,3,5,2,R_2dQEreRehFmfCmm_1,sa,"When a sexual assault accusation is made on a college campus, the alleged perpetrator should be immediately removed from campus to protect the well-being of the victim.","Having someone immediately removed from a campus just because someone made an accusation against them is a little ridiculous. This type of precedent sets up mainly male students but could also set up female students as well to be in a position where they are in constant fear. This fear would come from knowing that if they say the wrong thing or act the wrong way they could be taken off campus without proof. Now if there is immediate proof then I completely agree that they should be kicked out, however without a good amount of evidence to prove something happened then I think kicking the students off campus should wait.","I do agree that they should be kicked out once concrete evidence has been proven about it. Allegations are very serious but there would have to be something that I could tell 100% that someone is clearly in danger. At the same time, you don't want anything bad to happen because you made a careless mistake so it has ups and downs to it.",R_3V3xMhYrjcWd0at_2,"I don't agree because this isn't a witch hunt. This is a sensitive topic for all women and some men. I wouldn't want to see my rapist walking around, I wouldn't feel safe. Even if the victim didn't tell anyone, it's a burden and very personal. There is usually a fear of stigmatism for women (and men) who have been raped. Usually the accuser turns into some kind of enemy and everyone thinks she/he made it up, when in fact it is incredibly brave of someone to admit they were overpowered by someone. I think it should be a temporary leave, unless there is more evidence, sure. When the victim or witness(s) tells an authority figure, they should have the person immediately banned and taken to the police station for questioning. They probably will be doing that, anyway so what harm could a ban do then?",5,8,7,4,1,2,3,6,1,2,4,3,6,5,8,7
27/11/2022 18:33,27/11/2022 18:41,0,75.143.12.215,100,492,1,27/11/2022 18:41,R_3mfyd0Sk3rtxi4d,NA,NA,NA,NA,32.9144,-85.941,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,4,4,2,5,1,2,2,2,4,3,4,4,4,1,NA,48,6,2,4,4,4,R_2zHMgtflgleP2RB_2,blm,The public reaction to recent confrontations between police and minority crime suspects has been overblown.,"I disagree with this statement for a few reasons. The public reaction has had the benefit of forcing the issues of police misconduct which generations of Americans have experienced with no justice or protection to the forefront of public policy in the country.  Without public pressure and a serious acknowedgement of unqeual protection under the law , these crimes against minority communities would continue to be swept under the rug. Also, if the situations were not broadcast in everyone's living rooms, the general majority public who many times have no experience with these injustices, nor knowlege of how  injustice anywhere is a threat to justice everywhere will feel like they dont have a vested interest in developing solutions to the core issues that cause crime (i.e. lack of economic development, race, community distrust etc). If the instances of police brutality and incarceration were being perpetuated on the majority class there would be no end to the public confrontation.","I hear that you feel that the injustices are being perpetuated against only minorities when that is just simply not true, there is simply just less outcry. Which likely has much to do with the media bias. There is also another key difference here, the ""majority class"" also commits less crime and therefore has less interaction with police even though they are a majority of the population. When one ""class"" has the most interaction with police, it is a no brainer that they will have the most issue with the treatment. Police are not perfect and there are bad apples in all areas of life. There have been definite issues that have come up that were not justified, and those need addressed, but we also need to be truthful to what actually happened in many of these publicized ""injustices"".",R_1F3TqTM0esiYbZG_1,"Yes, I agree with you because this stuff with police brutality is crazy man. This is why there are protests with this, the people are angry. If they do not stop, I do not think we will see an end to this man.",4,6,5,8,1,2,3,7,1,2,7,3,6,4,5,8
